date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:31:40	71/71	---M--	200	added ('OK')	text/plain	date:Sat,%2002%20Mar%202024%2007:31:38%20GMT	https://quyettranlux.com/robots.txt		(from )
14:31:40	63895/63895	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Mar%202024%2007:31:38%20GMT	https://quyettranlux.com/	C:/Users/PC/Desktop/Docker/TEST/quyettranlux.com/index.html	(from )
14:31:41	194901/194901	---M-Z	200	added ('OK')	text/css	etag:W/%222f955-d5HdHzFzoNYsw5wh0q1x/I2tDnI%22	https://cdn.jsdelivr.net/npm/bootstrap@5.2.3/dist/css/bootstrap.min.css	C:/Users/PC/Desktop/Docker/TEST/cdn.jsdelivr.net/npm/bootstrap@5.2.3/dist/css/bootstrap.min.css	(from https://quyettranlux.com/)
14:31:41	95609/95609	---M-Z	200	added ('OK')	text/css	etag:W/%2217579-AwBvMnkuAzSX6cpoNztsM4YwWTM%22	https://cdn.jsdelivr.net/npm/bootstrap-icons@1.10.3/font/bootstrap-icons.css	C:/Users/PC/Desktop/Docker/TEST/cdn.jsdelivr.net/npm/bootstrap-icons@1.10.3/font/bootstrap-icons.css	(from https://quyettranlux.com/)
14:31:41	31000/31000	---MCZ	200	added ('OK')	text/css	etag:W/%22269550530cc127b6aa5a35925a7de6ce%22	https://maxcdn.bootstrapcdn.com/font-awesome/4.7.0/css/font-awesome.min.css	C:/Users/PC/Desktop/Docker/TEST/maxcdn.bootstrapcdn.com/font-awesome/4.7.0/css/font-awesome.min.css	(from https://quyettranlux.com/)
14:31:42	20713/20713	---M-Z	200	added ('OK')	text/css	etag:W/%2250e9-83+8+I9XfzFSuOwRPYO4Q9xuK8g%22	https://cdn.jsdelivr.net/npm/sweetalert2@11.7.3/dist/sweetalert2.min.css	C:/Users/PC/Desktop/Docker/TEST/cdn.jsdelivr.net/npm/sweetalert2@11.7.3/dist/sweetalert2.min.css	(from https://quyettranlux.com/)
14:31:42	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2002%20Mar%202024%2007:31:39%20GMT	http://quyettranlux.com/css/animate.min.css	C:/Users/PC/Desktop/Docker/TEST/quyettranlux.com/css/animate.min.4.delayed	(from https://quyettranlux.com/)
14:31:43	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2002%20Mar%202024%2007:31:40%20GMT	http://quyettranlux.com/css/ckeditor.css	C:/Users/PC/Desktop/Docker/TEST/quyettranlux.com/css/ckeditor.6.delayed	(from https://quyettranlux.com/)
14:31:43	69727/69727	---M--	200	added ('OK')	text/css	etag:%221da5446836831df%22	https://quyettranlux.com/css/animate.min.css	C:/Users/PC/Desktop/Docker/TEST/quyettranlux.com/css/animate.min.css	(from https://quyettranlux.com/)
14:31:44	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2002%20Mar%202024%2007:31:41%20GMT	http://quyettranlux.com/plugins/OwlCarousel/assets/owl.carousel.min.css	C:/Users/PC/Desktop/Docker/TEST/quyettranlux.com/plugins/OwlCarousel/assets/owl.carousel.min.8.delayed	(from https://quyettranlux.com/)
14:31:44	131969/131969	---M--	200	added ('OK')	text/css	etag:%221da5446836b2201%22	https://quyettranlux.com/css/ckeditor.css	C:/Users/PC/Desktop/Docker/TEST/quyettranlux.com/css/ckeditor.css	(from https://quyettranlux.com/)
14:31:45	3351/3351	---M--	200	added ('OK')	text/css	etag:%221da544683692c97%22	https://quyettranlux.com/plugins/OwlCarousel/assets/owl.carousel.min.css	C:/Users/PC/Desktop/Docker/TEST/quyettranlux.com/plugins/OwlCarousel/assets/owl.carousel.min.css	(from https://quyettranlux.com/)
14:31:46	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2002%20Mar%202024%2007:31:42%20GMT	http://quyettranlux.com/plugins/OwlCarousel/assets/owl.theme.default.min.css	C:/Users/PC/Desktop/Docker/TEST/quyettranlux.com/plugins/OwlCarousel/assets/owl.theme.default.min.a.delayed	(from https://quyettranlux.com/)
14:31:47	1013/1013	---M--	200	added ('OK')	text/css	etag:%221da544683692275%22	https://quyettranlux.com/plugins/OwlCarousel/assets/owl.theme.default.min.css	C:/Users/PC/Desktop/Docker/TEST/quyettranlux.com/plugins/OwlCarousel/assets/owl.theme.default.min.css	(from https://quyettranlux.com/)
14:31:47	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2002%20Mar%202024%2007:31:45%20GMT	http://quyettranlux.com/plugins/lightbox//lightbox.min.css	C:/Users/PC/Desktop/Docker/TEST/quyettranlux.com/plugins/lightbox/lightbox.min.c.delayed	(from https://quyettranlux.com/)
14:31:48	2532/2532	---M--	200	added ('OK')	text/css	etag:%221da544683692864%22	https://quyettranlux.com/plugins/lightbox//lightbox.min.css	C:/Users/PC/Desktop/Docker/TEST/quyettranlux.com/plugins/lightbox/lightbox.min.css	(from https://quyettranlux.com/)
14:31:48	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2002%20Mar%202024%2007:31:46%20GMT	http://quyettranlux.com/css/site.css	C:/Users/PC/Desktop/Docker/TEST/quyettranlux.com/css/site.e.delayed	(from https://quyettranlux.com/)
14:31:49	2239/2239	---M--	200	added ('OK')	text/css	etag:%221da54468369293f%22	https://quyettranlux.com/css/site.css	C:/Users/PC/Desktop/Docker/TEST/quyettranlux.com/css/site.css	(from https://quyettranlux.com/)
14:31:49	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2002%20Mar%202024%2007:31:47%20GMT	http://quyettranlux.com/css/style.css?v=0.2.4	C:/Users/PC/Desktop/Docker/TEST/quyettranlux.com/css/style.102570.delayed	(from https://quyettranlux.com/)
14:31:51	5527/5527	---M-Z	200	added ('OK')	text/css	etag:%225eb03ed1-1597%22	http://cdnjs.cloudflare.com/ajax/libs/lightslider/1.1.3/css/lightslider.min.css	C:/Users/PC/Desktop/Docker/TEST/cdnjs.cloudflare.com/ajax/libs/lightslider/1.1.3/css/lightslider.min.css	(from https://quyettranlux.com/)
14:31:52	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2002%20Mar%202024%2007:31:50%20GMT	http://quyettranlux.com/plugins/magnific-popup/magnific-popup.css	C:/Users/PC/Desktop/Docker/TEST/quyettranlux.com/plugins/magnific-popup/magnific-popup.14.delayed	(from https://quyettranlux.com/)
14:31:52	15951/15951	---M-Z	200	added ('OK')	text/css	etag:%225eb03ed1-3e4f%22	http://cdnjs.cloudflare.com/ajax/libs/lightgallery/1.2.3/css/lightgallery.min.css	C:/Users/PC/Desktop/Docker/TEST/cdnjs.cloudflare.com/ajax/libs/lightgallery/1.2.3/css/lightgallery.min.css	(from https://quyettranlux.com/)
14:31:52	260025/260025	---M--	200	added ('OK')	text/css	etag:%221da54470ab562b9%22	https://quyettranlux.com/css/style.css?v=0.2.4	C:/Users/PC/Desktop/Docker/TEST/quyettranlux.com/css/style2570.css	(from https://quyettranlux.com/)
14:31:53	6951/6951	---M--	200	added ('OK')	text/css	etag:%221da544683693aa7%22	https://quyettranlux.com/plugins/magnific-popup/magnific-popup.css	C:/Users/PC/Desktop/Docker/TEST/quyettranlux.com/plugins/magnific-popup/magnific-popup.css	(from https://quyettranlux.com/)
14:31:53	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2002%20Mar%202024%2007:31:51%20GMT	https://quyettranlux.trustsite.vn/images/quyet-tran-lux-favicon.png	C:/Users/PC/Desktop/Docker/TEST/quyettranlux.trustsite.vn/images/quyet-tran-lux-favicon.16.delayed	(from https://quyettranlux.com/)
14:31:55	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2002%20Mar%202024%2007:31:52%20GMT	http://quyettranlux.com/images/icons/tiktok0.svg	C:/Users/PC/Desktop/Docker/TEST/quyettranlux.com/images/icons/tiktok0.18.delayed	(from https://quyettranlux.com/)
14:31:55	11946/11946	---M--	200	added ('OK')	image/png	etag:0x8DC1D896A914ECE	https://quyettranlux.com/images/quyet-tran-lux-favicon.png	C:/Users/PC/Desktop/Docker/TEST/quyettranlux.com/images/quyet-tran-lux-favicon.png	(from https://quyettranlux.com/)
14:31:55	838/838	---M--	200	added ('OK')	image/svg+xml	etag:%221da5446836922c6%22	https://quyettranlux.com/images/icons/tiktok0.svg	C:/Users/PC/Desktop/Docker/TEST/quyettranlux.com/images/icons/tiktok0.svg	(from https://quyettranlux.com/)
14:31:56	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2002%20Mar%202024%2007:31:53%20GMT	http://quyettranlux.com/images/icons/facebook0.svg	C:/Users/PC/Desktop/Docker/TEST/quyettranlux.com/images/icons/facebook0.1a.delayed	(from https://quyettranlux.com/)
14:31:56	614/614	---M--	200	added ('OK')	image/svg+xml	etag:%221da5446836923e6%22	https://quyettranlux.com/images/icons/facebook0.svg	C:/Users/PC/Desktop/Docker/TEST/quyettranlux.com/images/icons/facebook0.svg	(from https://quyettranlux.com/)
14:31:57	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2002%20Mar%202024%2007:31:54%20GMT	http://quyettranlux.com/images/icons/instargram0.svg	C:/Users/PC/Desktop/Docker/TEST/quyettranlux.com/images/icons/instargram0.1c.delayed	(from https://quyettranlux.com/)
14:31:57	1830/1830	---M--	200	added ('OK')	image/svg+xml	etag:%221da5446836926a6%22	https://quyettranlux.com/images/icons/instargram0.svg	C:/Users/PC/Desktop/Docker/TEST/quyettranlux.com/images/icons/instargram0.svg	(from https://quyettranlux.com/)
14:31:58	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2002%20Mar%202024%2007:31:55%20GMT	http://quyettranlux.com/images/icons/youtube0.svg	C:/Users/PC/Desktop/Docker/TEST/quyettranlux.com/images/icons/youtube0.1e.delayed	(from https://quyettranlux.com/)
14:31:58	1148/1148	---M--	200	added ('OK')	image/svg+xml	etag:%221da5446836925fc%22	https://quyettranlux.com/images/icons/youtube0.svg	C:/Users/PC/Desktop/Docker/TEST/quyettranlux.com/images/icons/youtube0.svg	(from https://quyettranlux.com/)
14:31:59	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2002%20Mar%202024%2007:31:57%20GMT	https://quyettranlux.trustsite.vn/images/quyet-tran-lux-logo-1_1.png	C:/Users/PC/Desktop/Docker/TEST/quyettranlux.trustsite.vn/images/quyet-tran-lux-logo-1_1.20.delayed	(from https://quyettranlux.com/)
14:32:00	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2002%20Mar%202024%2007:31:57%20GMT	http://quyettranlux.com/projects	C:/Users/PC/Desktop/Docker/TEST/quyettranlux.com/projects.22.delayed	(from https://quyettranlux.com/)
14:32:00	31823/31823	---M--	200	added ('OK')	image/png	etag:0x8DC1D88E098D1CB	https://quyettranlux.com/images/quyet-tran-lux-logo-1_1.png	C:/Users/PC/Desktop/Docker/TEST/quyettranlux.com/images/quyet-tran-lux-logo-1_1.png	(from https://quyettranlux.com/)
14:32:01	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2002%20Mar%202024%2007:31:58%20GMT	http://quyettranlux.com/members	C:/Users/PC/Desktop/Docker/TEST/quyettranlux.com/members.24.delayed	(from https://quyettranlux.com/)
14:32:01	44085/44085	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Mar%202024%2007:31:59%20GMT	https://quyettranlux.com/projects	C:/Users/PC/Desktop/Docker/TEST/quyettranlux.com/projects.html	(from https://quyettranlux.com/)
14:32:02	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2002%20Mar%202024%2007:32:00%20GMT	http://quyettranlux.com/news	C:/Users/PC/Desktop/Docker/TEST/quyettranlux.com/news.26.delayed	(from https://quyettranlux.com/)
14:32:02	29807/29807	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Mar%202024%2007:32:00%20GMT	https://quyettranlux.com/members	C:/Users/PC/Desktop/Docker/TEST/quyettranlux.com/members.html	(from https://quyettranlux.com/)
14:32:03	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2002%20Mar%202024%2007:32:01%20GMT	http://quyettranlux.com/recruitment	C:/Users/PC/Desktop/Docker/TEST/quyettranlux.com/recruitment.28.delayed	(from https://quyettranlux.com/)
14:32:03	43077/43077	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Mar%202024%2007:32:01%20GMT	https://quyettranlux.com/news	C:/Users/PC/Desktop/Docker/TEST/quyettranlux.com/news.html	(from https://quyettranlux.com/)
14:32:05	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2002%20Mar%202024%2007:32:02%20GMT	http://quyettranlux.com/about	C:/Users/PC/Desktop/Docker/TEST/quyettranlux.com/about.2a.delayed	(from https://quyettranlux.com/)
14:32:05	32053/32053	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Mar%202024%2007:32:02%20GMT	https://quyettranlux.com/recruitment	C:/Users/PC/Desktop/Docker/TEST/quyettranlux.com/recruitment.html	(from https://quyettranlux.com/)
14:32:06	41832/41832	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Mar%202024%2007:32:04%20GMT	https://quyettranlux.com/about	C:/Users/PC/Desktop/Docker/TEST/quyettranlux.com/about.html	(from https://quyettranlux.com/)
14:32:06	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2002%20Mar%202024%2007:32:04%20GMT	https://quyettranlux.trustsite.vn/images/quyet-tran-lux-bat-dong-san-hang-hieu-banner%20(1)%201_1.jpg	C:/Users/PC/Desktop/Docker/TEST/quyettranlux.trustsite.vn/images/quyet-tran-lux-bat-dong-san-hang-hieu-banner%20(1)%201_1.2c.delayed	(from https://quyettranlux.com/)
14:32:07	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2002%20Mar%202024%2007:32:05%20GMT	https://quyettranlux.trustsite.vn/images/quyet-tran-lux-bat-dong-san-hang-hieu-banner-mobile%201.jpg	C:/Users/PC/Desktop/Docker/TEST/quyettranlux.trustsite.vn/images/quyet-tran-lux-bat-dong-san-hang-hieu-banner-mobile%201.2e.delayed	(from https://quyettranlux.com/)
14:32:09	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2002%20Mar%202024%2007:32:07%20GMT	https://quyettranlux.trustsite.vn/images/Untitled%20design%20(73).png	C:/Users/PC/Desktop/Docker/TEST/quyettranlux.trustsite.vn/images/Untitled%20design%20(73).30.delayed	(from https://quyettranlux.com/)
14:32:09	1035941/1035941	---M--	200	added ('OK')	image/jpeg	etag:0x8DC1D7F9AE60A8B	https://quyettranlux.com/images/quyet-tran-lux-bat-dong-san-hang-hieu-banner%20(1)%201_1.jpg	C:/Users/PC/Desktop/Docker/TEST/quyettranlux.com/images/quyet-tran-lux-bat-dong-san-hang-hieu-banner%20(1)%201_1.jpg	(from https://quyettranlux.com/)
14:32:09	592780/592780	---M--	200	added ('OK')	image/jpeg	etag:0x8DC1D846B3C9B16	https://quyettranlux.com/images/quyet-tran-lux-bat-dong-san-hang-hieu-banner-mobile%201.jpg	C:/Users/PC/Desktop/Docker/TEST/quyettranlux.com/images/quyet-tran-lux-bat-dong-san-hang-hieu-banner-mobile%201.jpg	(from https://quyettranlux.com/)
14:32:10	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2002%20Mar%202024%2007:32:08%20GMT	https://quyettranlux.trustsite.vn/images/Untitled%20design%20(71).png	C:/Users/PC/Desktop/Docker/TEST/quyettranlux.trustsite.vn/images/Untitled%20design%20(71).32.delayed	(from https://quyettranlux.com/)
14:32:13	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2002%20Mar%202024%2007:32:10%20GMT	https://quyettranlux.trustsite.vn/images/quyet-tran-lux-bat-dong-san-hang-hieu-banner%20(5).jpg	C:/Users/PC/Desktop/Docker/TEST/quyettranlux.trustsite.vn/images/quyet-tran-lux-bat-dong-san-hang-hieu-banner%20(5).34.delayed	(from https://quyettranlux.com/)
14:32:13	3644194/3644194	---M--	200	added ('OK')	image/png	etag:0x8DC1BFCD1CD7F9A	https://quyettranlux.com/images/Untitled%20design%20(73).png	C:/Users/PC/Desktop/Docker/TEST/quyettranlux.com/images/Untitled%20design%20(73).png	(from https://quyettranlux.com/)
14:32:14	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2002%20Mar%202024%2007:32:12%20GMT	https://quyettranlux.trustsite.vn/images/quyet-tran-lux-bat-dong-san-hang-hieu-banner-mobile%20(1).jpg	C:/Users/PC/Desktop/Docker/TEST/quyettranlux.trustsite.vn/images/quyet-tran-lux-bat-dong-san-hang-hieu-banner-mobile%20(1).36.delayed	(from https://quyettranlux.com/)
14:32:14	1220832/1220832	---M--	200	added ('OK')	image/jpeg	etag:0x8DC1D84E7A23F2C	https://quyettranlux.com/images/quyet-tran-lux-bat-dong-san-hang-hieu-banner%20(5).jpg	C:/Users/PC/Desktop/Docker/TEST/quyettranlux.com/images/quyet-tran-lux-bat-dong-san-hang-hieu-banner%20(5).jpg	(from https://quyettranlux.com/)
14:32:15	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2002%20Mar%202024%2007:32:13%20GMT	https://quyettranlux.trustsite.vn/images/Masterise-home-logo%20(1).png	C:/Users/PC/Desktop/Docker/TEST/quyettranlux.trustsite.vn/images/Masterise-home-logo%20(1).38.delayed	(from https://quyettranlux.com/)
14:32:15	748455/748455	---M--	200	added ('OK')	image/jpeg	etag:0x8DC1D84AF7DBCED	https://quyettranlux.com/images/quyet-tran-lux-bat-dong-san-hang-hieu-banner-mobile%20(1).jpg	C:/Users/PC/Desktop/Docker/TEST/quyettranlux.com/images/quyet-tran-lux-bat-dong-san-hang-hieu-banner-mobile%20(1).jpg	(from https://quyettranlux.com/)
14:32:16	15248/15248	---M--	200	added ('OK')	image/png	etag:0x8DC1BF2774A314B	https://quyettranlux.com/images/Masterise-home-logo%20(1).png	C:/Users/PC/Desktop/Docker/TEST/quyettranlux.com/images/Masterise-home-logo%20(1).png	(from https://quyettranlux.com/)
14:32:16	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2002%20Mar%202024%2007:32:14%20GMT	https://quyettranlux.trustsite.vn/images/hongkong-land-developer%20(1).png	C:/Users/PC/Desktop/Docker/TEST/quyettranlux.trustsite.vn/images/hongkong-land-developer%20(1).3a.delayed	(from https://quyettranlux.com/)
14:32:17	21087/21087	---M--	200	added ('OK')	image/png	etag:0x8DC1BF27BD7BF4C	https://quyettranlux.com/images/hongkong-land-developer%20(1).png	C:/Users/PC/Desktop/Docker/TEST/quyettranlux.com/images/hongkong-land-developer%20(1).png	(from https://quyettranlux.com/)
14:32:17	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2002%20Mar%202024%2007:32:15%20GMT	https://quyettranlux.trustsite.vn/images/keppel-land-logo-bw%20(1)%20(1).png	C:/Users/PC/Desktop/Docker/TEST/quyettranlux.trustsite.vn/images/keppel-land-logo-bw%20(1)%20(1).3c.delayed	(from https://quyettranlux.com/)
14:32:18	15186/15186	---M--	200	added ('OK')	image/png	etag:0x8DC1BF2898B643B	https://quyettranlux.com/images/keppel-land-logo-bw%20(1)%20(1).png	C:/Users/PC/Desktop/Docker/TEST/quyettranlux.com/images/keppel-land-logo-bw%20(1)%20(1).png	(from https://quyettranlux.com/)
14:32:18	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2002%20Mar%202024%2007:32:16%20GMT	https://quyettranlux.trustsite.vn/images/capitaland-logo-bw%20(1).png	C:/Users/PC/Desktop/Docker/TEST/quyettranlux.trustsite.vn/images/capitaland-logo-bw%20(1).3e.delayed	(from https://quyettranlux.com/)
14:32:19	1138946/1138946	---M--	200	added ('OK')	image/png	etag:0x8DC1BFCD516FE19	https://quyettranlux.com/images/Untitled%20design%20(71).png	C:/Users/PC/Desktop/Docker/TEST/quyettranlux.com/images/Untitled%20design%20(71).png	(from https://quyettranlux.com/)
14:32:19	39105/39105	---M--	200	added ('OK')	image/png	etag:0x8DC1BF2B3127341	https://quyettranlux.com/images/capitaland-logo-bw%20(1).png	C:/Users/PC/Desktop/Docker/TEST/quyettranlux.com/images/capitaland-logo-bw%20(1).png	(from https://quyettranlux.com/)
14:32:19	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2002%20Mar%202024%2007:32:17%20GMT	https://quyettranlux.trustsite.vn/images/mapletree-logo-bw-2.png	C:/Users/PC/Desktop/Docker/TEST/quyettranlux.trustsite.vn/images/mapletree-logo-bw-2.40.delayed	(from https://quyettranlux.com/)
14:32:20	83143/83143	---M--	200	added ('OK')	image/png	etag:0x8DC1BF2C7C5D0DE	https://quyettranlux.com/images/mapletree-logo-bw-2.png	C:/Users/PC/Desktop/Docker/TEST/quyettranlux.com/images/mapletree-logo-bw-2.png	(from https://quyettranlux.com/)
14:32:20	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2002%20Mar%202024%2007:32:18%20GMT	https://quyettranlux.trustsite.vn/images/Picture1%20(1).png	C:/Users/PC/Desktop/Docker/TEST/quyettranlux.trustsite.vn/images/Picture1%20(1).42.delayed	(from https://quyettranlux.com/)
14:32:21	49368/49368	---M--	200	added ('OK')	image/png	etag:0x8DC1CC168EA216A	https://quyettranlux.com/images/Picture1%20(1).png	C:/Users/PC/Desktop/Docker/TEST/quyettranlux.com/images/Picture1%20(1).png	(from https://quyettranlux.com/)
14:32:22	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2002%20Mar%202024%2007:32:19%20GMT	https://quyettranlux.trustsite.vn/images/Picture3%20(1).png	C:/Users/PC/Desktop/Docker/TEST/quyettranlux.trustsite.vn/images/Picture3%20(1).44.delayed	(from https://quyettranlux.com/)
14:32:22	7207/7207	---M--	200	added ('OK')	image/png	etag:0x8DC1C91E31E6CB1	https://quyettranlux.com/images/Picture3%20(1).png	C:/Users/PC/Desktop/Docker/TEST/quyettranlux.com/images/Picture3%20(1).png	(from https://quyettranlux.com/)
14:32:23	106635/106635	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Mar%202024%2007:32:21%20GMT	https://quyettranlux.com/projects/grand-marina-saigon-thanh-pho-ho-chi-minh	C:/Users/PC/Desktop/Docker/TEST/quyettranlux.com/projects/grand-marina-saigon-thanh-pho-ho-chi-minh.html	(from https://quyettranlux.com/)
14:32:23	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2002%20Mar%202024%2007:32:21%20GMT	https://quyettranlux.trustsite.vn/images/grand-marina.jpg	C:/Users/PC/Desktop/Docker/TEST/quyettranlux.trustsite.vn/images/grand-marina.47.delayed	(from https://quyettranlux.com/)
14:32:25	768672/768672	---M--	200	added ('OK')	image/jpeg	etag:0x8DC1BFE1B0EC25B	https://quyettranlux.com/images/grand-marina.jpg	C:/Users/PC/Desktop/Docker/TEST/quyettranlux.com/images/grand-marina.jpg	(from https://quyettranlux.com/)
14:32:25	103806/103806	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Mar%202024%2007:32:23%20GMT	https://quyettranlux.com/projects/zenity-thanh-pho-ho-chi-minh	C:/Users/PC/Desktop/Docker/TEST/quyettranlux.com/projects/zenity-thanh-pho-ho-chi-minh.html	(from https://quyettranlux.com/)
14:32:25	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2002%20Mar%202024%2007:32:23%20GMT	https://quyettranlux.trustsite.vn/images/Zenity%20-%20Overall%20Facade%20(night%20time)%20(2)_1.jpg	C:/Users/PC/Desktop/Docker/TEST/quyettranlux.trustsite.vn/images/Zenity%20-%20Overall%20Facade%20(night%20time)%20(2)_1.4a.delayed	(from https://quyettranlux.com/)
14:32:27	77195/77195	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Mar%202024%2007:32:25%20GMT	https://quyettranlux.com/projects/the-marq-thanh-pho-ho-chi-minh	C:/Users/PC/Desktop/Docker/TEST/quyettranlux.com/projects/the-marq-thanh-pho-ho-chi-minh.html	(from https://quyettranlux.com/)
14:32:27	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2002%20Mar%202024%2007:32:25%20GMT	https://quyettranlux.trustsite.vn/images/225809762623daa8f976d8_1.jpg	C:/Users/PC/Desktop/Docker/TEST/quyettranlux.trustsite.vn/images/225809762623daa8f976d8_1.4d.delayed	(from https://quyettranlux.com/)
14:32:28	1976632/1976632	---M--	200	added ('OK')	image/jpeg	etag:0x8DC1BFED26F2EE4	https://quyettranlux.com/images/Zenity%20-%20Overall%20Facade%20(night%20time)%20(2)_1.jpg	C:/Users/PC/Desktop/Docker/TEST/quyettranlux.com/images/Zenity%20-%20Overall%20Facade%20(night%20time)%20(2)_1.jpg	(from https://quyettranlux.com/)
14:32:29	103407/103407	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Mar%202024%2007:32:27%20GMT	https://quyettranlux.com/projects/lancaster-legacy-thanh-pho-ho-chi-minh	C:/Users/PC/Desktop/Docker/TEST/quyettranlux.com/projects/lancaster-legacy-thanh-pho-ho-chi-minh.html	(from https://quyettranlux.com/)
14:32:29	1241699/1241699	---M--	200	added ('OK')	image/jpeg	etag:0x8DC1BFEBCCE86C7	https://quyettranlux.com/images/225809762623daa8f976d8_1.jpg	C:/Users/PC/Desktop/Docker/TEST/quyettranlux.com/images/225809762623daa8f976d8_1.jpg	(from https://quyettranlux.com/)
14:32:30	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2002%20Mar%202024%2007:32:27%20GMT	https://quyettranlux.trustsite.vn/images/237834-Lancaster-Legacy-Rooftop-View%20(1).jpeg	C:/Users/PC/Desktop/Docker/TEST/quyettranlux.trustsite.vn/images/237834-Lancaster-Legacy-Rooftop-View%20(1).50.delayed	(from https://quyettranlux.com/)
14:32:31	363037/363037	---M--	200	added ('OK')	image/jpeg	etag:0x8DC1C9132A44DE2	https://quyettranlux.com/images/237834-Lancaster-Legacy-Rooftop-View%20(1).jpeg	C:/Users/PC/Desktop/Docker/TEST/quyettranlux.com/images/237834-Lancaster-Legacy-Rooftop-View%20(1).jpg	(from https://quyettranlux.com/)
14:32:31	85378/85378	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Mar%202024%2007:32:29%20GMT	https://quyettranlux.com/projects/thu-thiem-zeit-river-thanh-pho-ho-chi-minh	C:/Users/PC/Desktop/Docker/TEST/quyettranlux.com/projects/thu-thiem-zeit-river-thanh-pho-ho-chi-minh.html	(from https://quyettranlux.com/)
14:32:32	130088/130088	---M--	200	added ('OK')	image/jpeg	etag:0x8DB5F65DA9ACE64	https://truststone.blob.core.windows.net/images/f4792558-1521-4f6c-9244-198b22d2db79/6d1771dfcd444a11bcf29826b09b40ab.jpg	C:/Users/PC/Desktop/Docker/TEST/truststone.blob.core.windows.net/images/f4792558-1521-4f6c-9244-198b22d2db79/6d1771dfcd444a11bcf29826b09b40ab.jpg	(from https://quyettranlux.com/)
14:32:32	94631/94631	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Mar%202024%2007:32:30%20GMT	https://quyettranlux.com/projects/delasol-thanh-pho-ho-chi-minh	C:/Users/PC/Desktop/Docker/TEST/quyettranlux.com/projects/delasol-thanh-pho-ho-chi-minh.html	(from https://quyettranlux.com/)
14:32:33	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2002%20Mar%202024%2007:32:31%20GMT	https://quyettranlux.trustsite.vn/images/R%20(11).jpg	C:/Users/PC/Desktop/Docker/TEST/quyettranlux.trustsite.vn/images/R%20(11).55.delayed	(from https://quyettranlux.com/)
14:32:34	571667/571667	---M--	200	added ('OK')	image/jpeg	etag:0x8DC1C91C1A9E667	https://quyettranlux.com/images/R%20(11).jpg	C:/Users/PC/Desktop/Docker/TEST/quyettranlux.com/images/R%20(11).jpg	(from https://quyettranlux.com/)
